article_id,prod_name,graphical_appearance_name
638628002,Mister Button,Solid
638629002,Waler wide,Solid
638629003,Waler wide,Solid
638630001,Gina,Check
638635001,DUNGAREE L/L SLIM MARY,Denim
638635002,DUNGAREE L/L SLIM MARY,Denim
638640006,ES Anna Tshirt,Solid
638642001,Palma Bikini Clover Mid,Solid
638642002,Palma Bikini Clover Mid,Solid
638642003,Palma Bikini Clover Mid,Solid
638655001,Sasha jumpsuit,All over pattern
638655003,Sasha jumpsuit (1),Solid
638657005,Mister Wide,Solid
638659001,Dave fancy BB,Solid
638669001,Ashley Dress,Solid
638677001,Liz slacks,Solid
638685001,Dave fancy SB,Solid
638702001,Johanna Satin Slim,Solid
638705001,Bosse 5p basic TVP,All over pattern
638705002,Bosse 5p basic TVP,All over pattern
638705004,Bosse 5p basic TVP,Stripe
638705005,Bosse 5p basic TVP,All over pattern
638705006,Bosse 5p basic TVP,All over pattern
638728002,Drake superskinny blz,Solid
638731002,Drake superskinny trs,Solid
638736002,Wrap Skirt,Solid
638751002,Slim Straight 5pkt 1,Denim
638751005,Slim Straight 5pkt 1,Denim
638751007,Slim Straight 5pkt 1,Denim
638777001,Bling Me Up Tie Tanga,Lace
638777002,Bling Me Up Tie Tanga,Lace
638790001,Countdown Dress,Solid
638811001,Come Clean MC brazilian,Solid
638811002,Come Clean MC brazilian,Solid
638811003,Come Clean MC brazilian,All over pattern
638819003,Belle Bolero,Lace
638819004,Belle Bolero,Sequin
638819005,Belle Bolero,Sequin
638825001,ES Bo Bolero,Solid
638825002,ES Bo Bolero,Solid
638829002,Drake skinny blz,Solid
638840001,ES Greta Shorts,Solid
638841003,Belle trend,Solid
638842001,Knuten Trousers,All over pattern
638842003,Knuten Trousers,Stripe
638842004,Knuten Trousers,All over pattern
638845002,Basic Skirt,All over pattern
638845004,Basic Skirt,All over pattern
638849001,Sugar lace dress,Lace
638861001,Alf Easter Maxi Dress,All over pattern
638868001,Holden sweater,Melange
638868002,Holden sweater,Melange
638868003,Holden sweater,Melange
638868006,Holden sweater,Solid
638868008,Holden sweater,Other structure
638869001,Guernsey sweater,Solid
638869002,Guernsey sweater,Solid
638869003,Guernsey sweater,Other structure
638870002,Anton Cable sweater,Solid
638870003,Anton Cable sweater,Solid
638870006,DON cable knit,Solid
638870007,DON cable knit,Solid
638870008,DON cable knit,Solid
638870009,DON cable knit,Solid
638874002,Nico jaquard sweater,Jacquard
638874003,Nico jaquard sweater,Jacquard
638874004,Nico jaquard sweater,Jacquard
638874005,Nico jaquard sweater,Other pattern
638874006,Nico jaquard sweater,Other pattern
638887002,Colin shawl sweater,Jacquard
638887004,Colin shawl sweater,Jacquard
638887005,Colin shawl sweater,Jacquard
638887006,Colin shawl sweater,Solid
638896001,PETITE Tanja maxi skirt,Solid
638897001,Shorts Slim Cash 1,Denim
638899001,PLOPP tights,Solid
638899002,PLOPP tights,Colour blocking
638900001,jerry off shoulder,All over pattern
638904001,PQ Paris cross bag,Solid
638904003,PQ Paris cross bag,Colour blocking
638905001,PQ Sugar crossbag,Solid
638909001,Vodka set top,Chambray
638911001,PQ Poppy pearl crossbag,Solid
638912001,PQ Grimaldi clutch,Solid
638914001,Cuba one shoulder top,All over pattern
638921001,Spritz off shoulder top,All over pattern
638921002,Spritz off shoulder top,All over pattern
638924001,Mika set top,All over pattern
638927002,Skinny 5pkt Trash 3,Denim
638939001,Britta 2 p Shorts (J),Solid
638941001,Boris jacket,Solid
638945003,Toby Lace top,Lace
638945004,Toby Lace top,Lace
638945006,Toby Lace top,Lace
638945008,Toby Lace top,Lace
638946003,ED Kaj tapered,Solid
638948002,PETITE Selma blouse,Solid
638953001,Tessan T-shirt,Solid
638953002,Tessan T-shirt,Solid
638953003,Tessan T-shirt,Solid
638958006,J Ravioli,Solid
638958011,J Ravioli,Solid
638958012,J Ravioli,All over pattern
638960001,ED Rain wide cropped,Solid
638961003,Mary Blouse,Stripe
638961004,Mary Blouse,Solid
638968001,Bamboo Dress,All over pattern
638971001,MAMA VERDI,Melange
638972001,Giselle Dress,All over pattern
638976001,MAMA PAPI (1),Solid
638976002,MAMA PAPI,Solid
638976003,MAMA PAPI (1),Solid
638976004,MAMA PAPI (1),Solid
638980001,Skyskraper shirt,Stripe
638981001,Natasha shape singlet,Solid
638984001,MAMA KARIN nursery sport br,Solid
639022001,J Harris dress EQ,All over pattern
639022002,J Harris dress EQ,All over pattern
639037001,Shorts Whatever,Denim
639046001,Samira slip dress,Application/3D
639054001,Summer Selma viscose blouse,Solid
639054002,Summer Selma viscose blouse,Solid
639055001,Basic Rib Romper,Solid
639069001,Basic tanktop romper girly,All over pattern
639069002,Basic tanktop romper girly,All over pattern
639069003,Basic tanktop romper girly,All over pattern
639069004,Basic tanktop romper girly,All over pattern
639069005,Basic tanktop romper girly,All over pattern
639075002,Spalding skinny blz,Melange
639076001,Spalding skinny trs,Melange
639077001,Tessla sneaker,Solid
639079001,Spartan slim blz,Melange
639080001,Spartan slim trs,Melange
639087001,Beatrice,All over pattern
639087003,Beatrice,Solid
639089001,Clark waistcoat,Solid
639091001,Selma utility blouse,Solid
639091005,Selma utility blouse,Solid
639091008,Selma utility blouse,Solid
639094001,Harriet Melbourne,Contrast
639104001,Relaxed Tapered Trash,Denim
639108001,Lyon tunic,Solid
639108002,Lyon tunic,Solid
639127002,SS Dress Solid,Solid
639127004,SS Dress Solid,Solid
639127006,SS Dress Solid,Solid
639131001,Instagram blouse,Placement print
639132003,Merci blouse,All over pattern
639136001,Willow dress,All over pattern
639139003,Record blouse,Embroidery
639146001,Brooklyn shirt,Solid
639151001,Seinfeld Long Padded,Solid
639151002,Seinfeld Long Padded,Solid
639153003,Wohoo blouse,Embroidery
639159002,Harper Blouse,Solid
639177001,Papyrus dress,All over pattern
639177002,Papyrus dress,All over pattern
639184001,Dia,Solid
639184003,Dia,Solid
639186001,Wowie dress,All over pattern
639188001,Vinnie parka,Solid
639190002,Alston Top,Embroidery
639190003,Alston Top,Embroidery
639190006,Alston Top,Embroidery
639192001,Capri blazer,Solid
639192002,Capri blazer,Solid
639192003,Capri blazer,Solid
639192006,Capri blazer,Stripe
639192009,Capri blazer,Check
639192012,Capri blazer,Solid
639192013,Capri blazer,Melange
639195001,Numbat dress,Stripe
639199001,Torella,Solid
639203001,crosshatch shirt,Stripe
639207002,Choux blouse,Embroidery
639207003,Choux blouse,Embroidery
639208001,Brian cargo trousers,Solid
639208002,Brian cargo trousers,Solid
639208003,Brian cargo trousers,Solid
639209002,Sven,Solid
639214001,SS T-shirt white,Solid
639216002,Kronos high top,Solid
639238001,CHINO KNIT CREED,Denim
639242001,Glee Padded Vest,Solid
639242002,Glee Padded Vest,Solid
639257001,Dolly Hipster M Peoni 3pk,Solid
639257002,Dolly Hipster M Peoni 3pk,Contrast
639257003,Dolly Hipster M Peoni 3pk,Contrast
639258001,Gilmore Long Parka,Solid
639258002,Gilmore Long Parka,Solid
639260001,New girl standing collar coat,Melange
639260002,New girl standing collar coat,Melange
639261001,CHINO KNIT CREED,Denim
639268001,Class Anna stud pk,Solid
639268002,Class Anna stud pk,Solid
639270001,Maverick cord trouser,Other structure
639270002,Maverick cord trouser,Other structure
639270003,Maverick cord trouser,Other structure
639270004,Maverick cord trouser,Solid
639273001,CSP Nala wrap,Solid
639273002,CSP Nala wrap,All over pattern
639273003,CSP Nala wrap,All over pattern
639273008,CSP Nala wrap,All over pattern
639282001,Joshua Cargo,Solid
639282002,Joshua Cargo,Solid
639282003,Joshua Cargo,Solid
639284001,Class Bond stud pk RT,Solid
639284002,Class Bond stud pk RT,Solid
639297001,Hills PU skirt,Solid
639305003,2P SS PYJAMA,All over pattern
639305006,2P SS PYJAMA,All over pattern
639305008,2P SS PYJAMA,Front print
639305011,2P SS PYJAMA,Front print
639305012,2P SS PYJAMA,All over pattern
639305013,2P SS PYJAMA,All over pattern
639305018,2P SS PYJAMA,All over pattern
639308001,Bonnty sweater,Solid
639308002,Bonnty sweater,Solid
639323001,Class Isa ring pk,Solid
639331003,Bonjour Blouse,Jacquard
639332001,Disa dress,Solid
639332003,Disa dress,Solid
639332004,Disa dress,Solid
639333002,Moon top,Solid
639337001,Fate blouse,Solid
639338001,Lea leather,Solid
639341001,Clemmo coat,Solid
639342001,Darling blouse,Solid
639342003,Darling blouse,Solid
639344002,Cindy,All over pattern
639344003,Cindy,Solid
639344004,Cindy,Solid
639349002,Lydia blouse,Solid
639349004,Lydia blouse,Solid
639357001,Windsor down jacket,Solid
639357002,Windsor down jacket,Solid
639360001,Aida velvet trouser,Other structure
639370001,Doris silk shirt,Solid
639374001,Buffalo Dress,Placement print
639377001,Vera velvet top,Solid
639378001,Sasha velvet jumpsuit,Solid
639380001,Goldie blouse,Solid
639384001,Liv dress,Solid
639384002,Liv dress,Solid
639394001,Shorts 5pkt Sport,Denim
639395001,Cool Eve,Solid
639395002,Cool Eve,Solid
639404001,Miley,Solid
639404002,Miley,Solid
639405001,Class Coin necklace RT,Solid
639405002,Class Coin necklace RT,Solid
639407002,MOLLY Hood,Melange
639407004,MOLLY Hood,Melange
639407005,MOLLY Hood,Colour blocking
639410001,Cool Nancy cat,Solid
639415001,Class Zoe necklace,Solid
639415002,Class Zoe necklace,Solid
639424001,Flirty Tate necklace RT,Solid
639424002,Flirty Tate necklace RT,Solid
639431001,Flirty Outline necklace,Solid
639431003,Flirty Outline necklace,Solid
639434001,Flirty Phil earring RT,Solid
639434002,Flirty Phil earring RT,Solid
639437001,Skinny jean sunglasses,Solid
639438001,OL PQ Hudson,Solid
639448001,Day tote,Solid
639448003,Case tote,Solid
639448005,Case tote,Solid
639448008,Case tote,Solid
639448009,Case tote,Solid
639448011,Day tote,Solid
639450001,London bucket shopper,Solid
639450002,London bucket shopper,Solid
639450003,London bucket shopper,All over pattern
639450004,London bucket shopper,Solid
639450005,London bucket shopper,Solid
639450006,London bucket shopper,Solid
639450009,London bucket shopper,Other structure
639450012,London bucket shopper,Other structure
639452001,Terry 3-pack TVP,All over pattern
639452002,Terry 3-pack TVP,All over pattern
639452003,Terry 3-pack TVP,All over pattern
639452004,Terry 3-pack TVP,All over pattern
639452005,Terry 3-pack TVP,All over pattern
639452006,Terry 3-pack TVP,All over pattern
639452007,Terry 3-pack TVP,All over pattern
639452009,Terry 3-pack TVP,All over pattern
639454001,Cool Tassel earring pk,Solid
639454002,Cool Tassel earring pk,Solid
639455001,Shorts 5pkt Sport,Denim
639460003,PQ Garfield sunglasses,Solid
639468001,Dave Flipflop Fancy BB,Other pattern
639469001,Velour Pyjama,Application/3D
639469003,Velour Pyjama,Application/3D
639469004,Velour Pyjama,Application/3D
639469006,Velour Pyjama,Application/3D
639469008,Velour Pyjama,Application/3D
639469010,Velour PJ w feet,All over pattern
639469011,Velour PJ w feet,All over pattern
639469013,Velour PJ w feet TVP,Application/3D
639469014,Velour PJ w feet TVP,Application/3D
639471001,Moon,Solid
639471002,Moon,Solid
639471003,Moon,Solid
639478001,Maybe you need a cardigan,Contrast
639478002,Maybe you need a cardigan,Contrast
639496001,Piper blouse,Solid
639496002,Piper blouse,Solid
639496004,Piper blouse,Solid
639496005,Piper blouse,All over pattern
639500001,Ewa singlet,Solid
639511001,Piper Party Dress,Solid
639511002,Piper Party Dress,Solid
639511004,Piper Party Dress,Solid
639513001,Sugar softbra,All over pattern
639515001,Rex Brouge Sneaker BB,Solid
639525001,Sunflower Push Melbourne,Lace
639525002,Sunflower Push Melbourne,Lace
639525003,Sunflower Push Melbourne,Lace
639528001,Marrakech,Solid
639528002,Marrakech,Solid
639530001,Wool sock,Melange
639530002,Wool sock,Melange
639530003,Wool sock,Melange
639530004,Wool sock,Melange
639544003,Cleo Dress,Lace
639545002,&DENIM Skinny HW ankle Queen,Denim
639552001,KYLE SKIRT,Denim
639558001,ES Vinnie V-neck tee,Solid
639558002,ES Vinnie V-neck tee,Solid
639558003,ES Vinnie V-neck tee,Solid
639558004,ES Vinnie V-neck tee,Solid
639563001,3P LS PJ WHITE,Solid
639573001,Valentina,All over pattern
639573002,Valentina,Solid
639573003,Valentina,All over pattern
639573004,Valentina,Solid
639574001,Dahlia,All over pattern
639574003,Dahlia,Solid
639576001,Shelley coat,Solid
639576002,Shelley coat,Solid
639578004,Sir Mixalot Top,All over pattern
639591003,SS PJ,All over pattern
639591004,SS PJ,Other structure
639591006,SS PJ,All over pattern
639591007,SS PJ,All over pattern
639591008,SS PJ,All over pattern
639598004,Sir Mixalot Brief,All over pattern
639600001,PRIME embroidery dress,Embroidery
639627001,Elsa 2p pullover bra,Solid
639627002,Elsa 2p pullover bra,Solid
639627003,Elsa 2p pullover bra,Solid
639656001,Bliss Ch Hipster(Petunia)L  3p,Solid
639656003,Bliss Ch Hipster(Petunia)L  3p,Solid
639656004,Bliss Ch Hipster(Petunia)L  3p,Solid
639656005,Bliss Ch Hipster(Petunia)L  3p,Solid
639667001,Harry hoodie,Solid
639667004,Harry hoodie,Solid
639667005,Harry hoodie,Solid
639670001,Praline,Stripe
639670002,Praline,All over pattern
639670003,Praline,All over pattern
639670005,Praline,Solid
639672001,Papaya,All over pattern
639672002,Papaya,All over pattern
639672003,Papaya,Solid
639672004,Papaya,Solid
639677001,Portofino ISW 28,Solid
639677002,Portofino ISW 28,Stripe
639677003,Portofino ISW 28,All over pattern
639677004,Portofino ISW 28,Stripe
639677007,Portofino ISW 28,Stripe
639677008,Portofino ISW 28,Melange
639678002,Onyx,Dot
639678004,Onyx,All over pattern
639685003,Vienna,Solid
639685004,Vienna,All over pattern
639685006,Vienna,Solid
639689004,Mojito X,All over pattern
639711001,Snake utility jacket,Solid
639714001,Paisley Kaftan,Placement print
639715001,Moby Sarong,All over pattern
639716001,Mellissa Sarong,All over pattern
639727001,CSP Klint LS,Glittering/Metallic
639727002,CSP Klint LS,Solid
639732003,Sigrid set,All over pattern
639737001,Lars-Inge 2-pack,All over pattern
639738001,Sunflower Push Balboa,Solid
639738002,Sunflower Push Balboa,Solid
639738003,Sunflower Push Balboa,Solid
639738005,Sunflower Push Balboa,Solid
639746002,Callie dress J,Solid
639746003,Callie dress J,All over pattern
639746009,Callie dress J,All over pattern
639751001,Josefin Jumpsuit W.,All over pattern
639751002,Josefin Jumpsuit W.,All over pattern
639755001,Wilder west Bandeau,Solid
639756001,Wilder West Brief,Solid
639766001,Howdy Tank Top,Solid
639768001,CS Mandy,Stripe
639769001,Mel maxi Dress.,All over pattern
639769002,Mel maxi Dress.,All over pattern
639778003,Rania Tee dress j.,Colour blocking
639778009,Rania Tee dress j.,Front print
639778011,Rania Tee dress j.,Front print
639784001,Terry socks 3-pack,Solid
639794001,GDC Sol,Solid
639803001,J Petunia EQ,Glittering/Metallic
639833001,Mantra dress J.,Stripe
639833002,Mantra dress J.,All over pattern
639833003,Mantra dress J.,Check
639834001,Endless summer tank,Solid
639834002,Endless summer tank,Solid
639834003,Endless summer tank,Solid
639835001,VonDuck PREMIUM,Melange
639835002,VonDuck PREMIUM,Melange
639835003,VonDuck PREMIUM,Melange
639835004,VonDuck PREMIUM,Melange
639835005,VonDuck PREMIUM,Melange
639836001,Make him pay for it PREMIUM,Melange
639836002,Make him pay for it PREMIUM,Melange
639836004,Make him pay for it PREMIUM,Melange
639838001,Tessa plissè,All over pattern
639838002,Tessa plissè,All over pattern
639838003,Tessa plissè,Stripe
639838004,Tessa plissè,Dot
639838007,Tessa plissè,Solid
639838008,Tessa plissè,Stripe
639838012,Tessa plissè (1),All over pattern
639838015,Tessa plissè (1),Stripe
639838017,Tessa plissè (1),All over pattern
639838019,Ta bort,Check
639840001,Johan Clearglass,Transparent
639840002,Johan Clearglass,Solid
639845002,Topi Dress J.,Melange
639845003,Topi Dress J.,Stripe
639845008,Topi Dress J.,Stripe
639845009,Topi Dress J.,Solid
639845010,Topi Dress J.,Front print
639866001,Kafka shorts,Stripe
639888002,Oh Yes Moulded Triangle,Solid
639889002,Oh Yes Cheeky Brief,Solid
639890001,Heartbeat top,Solid
639891001,Heartbeat Highwaist,Solid
639893003,Surf Turf Top,Solid
639893004,Surf Turf Top,Solid
639894003,Surf Turf Highleg Brief,Solid
639894004,Surf Turf Highleg Brief,Solid
639895001,No Scrub triangle Top,Solid
639895003,No Scrub triangle Top,Solid
639896001,No Scrubs Highwaist,Solid
639896002,No Scrubs Highwaist,Solid
639901002,Don sweater,Other structure
639901003,Don sweater,Melange
639902001,Amaze shelltop,Solid
639904001,Bonbon off shoulder,All over pattern
639908001,Ruby multi strap bra,Solid
639908002,Ruby multi strap bra,Solid
639944001,Chloe pants,Solid
639944002,Chloe pants,Check
639954001,ALFONS 2-p CAP,All over pattern
639954002,ALFONS 2-p CAP,Stripe
639954003,ALFONS 2-p CAP,Stripe
639965001,Amanda plussize,Lace
639965002,Amanda plussize,Lace
639965003,HM+ Amanda padded bra,Lace
639965004,Amanda plussize,Lace
639973002,Kex ss Tee,All over pattern
639976001,Gainsbourgh,Other structure
639976002,Gainsbourgh,Melange
639976005,Gainsbourgh,Solid
639985001,Talk about me shorts,Lace
639985002,Talk about me shorts,Lace
639988001,Cindy leggings,All over pattern
640001001,Low price,Placement print
640001002,Low price,Placement print
640001004,Low price LL PJ BB,Front print
640001006,Low price LL PJ BB,Front print
640001008,Low Price l/l pj BB,Front print
640001018,Low Price l/l pj BB,Front print
640001021,Low Price l/l pj BB,Front print
640001022,Low Price l/l pj BB,Solid
640001023,Low Price l/l pj BB,Placement print
640001026,Low Price l/l pj BB,Front print
640001027,Low Price l/l pj BB,Front print
640001030,Low Price l/l pj BB,Front print
640001033,Low Price l/l pj BB,Front print
640020001,BFF GF Denim TRS,Solid
640020003,BFF GF Denim TRS,Solid
640021001,Perrie Denim Trash TRS,Solid
640021005,Perrie Trash HW Denim TRS,Solid
640021011,Perrie Trash HW Denim TRS,Solid
640021012,Perrie Trash HW Denim TRS,Solid
640021013,Perrie HW Denim Trash TRS,Solid
640021017,Perrie Trash HW Denim TRS,Denim
640021018,Perrie Trash HW Denim TRS,Denim
640021019,Perrie Trash HW Denim TRS,Denim
640021020,Perrie Trash HW Denim TRS,Denim
640021023,Perrie Trash HW Denim TRS,Solid
640021024,Perrie Trash HW Denim TRS,Solid
640029001,HM+ Hilly brief 2pk,Solid
640029002,HM+ Hilly brief 2pk,Solid
640029003,HM+ Hilly brief 2pk,Solid
640033001,Cleo Skirt.,All over pattern
640033002,Cleo Skirt.,Stripe
640033003,Cleo Skirt.,All over pattern
640033005,Cleo Skirt.,All over pattern
640039001,Kurt CORD pile,Solid
640039003,Kurt CORD pile,Solid
640039004,Kurt CORD pile,Solid
640052001,Vicky small bag,Solid
640052004,Vicky small bag,Solid
640054001,Dahlia removable padding,Lace
640054002,Dahlia removable padding,Lace
640054003,Dahlia removable padding,Lace
